model,session_date,session_window,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,2022-03-27,08:30-12:00,1,1,1,0,16.364021,16.364021,1.0,0.841471,70.0,0.841471,0.920736,0.689074,0.689074,0.231662,1.0,1.0,0.0,0.0,1.0,,2.0,,0,1
turtle_soup,2022-05-14,08:30-12:00,1,1,1,0,1.650412,1.650412,0.0,2.315259,80.0,1.650412,1.086968,1.04727,1.04727,0.039698,0.0,1.0,0.0,0.0,1.0,,6.0,,0,1
turtle_soup,2022-05-23,08:30-12:00,1,1,1,0,0.827708,0.827708,1.0,0.79351,70.0,0.79351,0.79351,0.705852,0.705852,0.087658,1.0,0.0,0.0,0.0,1.0,,,,0,1
turtle_soup,2022-05-24,08:30-12:00,1,1,1,0,0.966857,0.966857,1.0,0.376183,70.0,0.376183,0.376183,0.27955,0.27955,0.096633,1.0,0.0,0.0,0.0,1.0,,,,0,1
turtle_soup,2022-08-18,08:30-12:00,1,1,1,0,1.403782,1.403782,0.0,3.438346,90.0,-1.0,0.5,0.21401,0.21401,0.28599,0.0,1.0,0.0,1.0,1.0,2.0,1.0,,0,0
turtle_soup,2022-09-08,08:30-12:00,1,1,1,0,9.686115,9.686115,1.0,0.789707,70.0,0.789707,0.894854,0.805541,0.805541,0.089313,1.0,1.0,0.0,0.0,1.0,,7.0,,0,1
turtle_soup,2022-09-11,08:30-12:00,1,1,1,0,1.481125,1.481125,0.0,3.837735,90.0,-1.0,-1.0,-1.163984,-1.163984,0.163984,0.0,0.0,0.0,1.0,1.0,2.0,,,0,0
turtle_soup,2022-10-21,08:30-12:00,1,1,1,0,0.352021,0.352021,0.0,0.437879,70.0,-1.0,-1.0,-1.182372,-1.182372,0.182372,0.0,0.0,0.0,1.0,1.0,3.0,,,0,1
turtle_soup,2022-12-04,08:30-12:00,1,1,1,0,0.434638,0.434638,0.0,1.343235,70.0,-1.0,-1.0,-1.18072,-1.18072,0.18072,0.0,0.0,0.0,1.0,1.0,2.0,,,0,1
turtle_soup,2023-04-12,08:30-12:00,1,1,1,0,2.098568,2.098568,1.0,1.098837,70.0,1.098837,1.049418,0.959751,0.959751,0.089667,1.0,1.0,0.0,0.0,1.0,,18.0,,0,1
turtle_soup,2023-07-11,08:30-12:00,1,1,1,0,0.893946,0.893946,0.0,1.02786,70.0,-1.0,-1.0,-1.135624,-1.135624,0.135624,0.0,0.0,0.0,1.0,1.0,16.0,,,0,1
turtle_soup,2023-08-20,08:30-12:00,1,1,1,0,1.252315,1.252315,1.0,0.539814,70.0,0.539814,0.769907,0.597911,0.597911,0.171996,1.0,1.0,0.0,0.0,1.0,,5.0,,0,1
turtle_soup,2023-08-23,08:30-12:00,1,1,1,0,3.835949,3.835949,1.0,0.662659,70.0,0.662659,0.662659,0.538298,0.538298,0.124361,1.0,0.0,0.0,0.0,1.0,,,,0,1
turtle_soup,2023-10-02,08:30-12:00,1,1,1,0,3.179687,3.179687,1.0,1.368853,70.0,1.368853,1.184427,1.097709,1.097709,0.086718,1.0,1.0,0.0,0.0,1.0,,2.0,,0,1
turtle_soup,2023-10-13,08:30-12:00,1,1,1,0,1.279143,1.279143,1.0,1.046964,70.0,1.046964,1.023482,0.824893,0.824893,0.198589,1.0,1.0,0.0,0.0,1.0,,2.0,,0,1
turtle_soup,2023-11-08,08:30-12:00,1,1,1,0,19.768212,19.768212,1.0,0.570318,70.0,0.570318,0.785159,0.572083,0.572083,0.213076,1.0,1.0,0.0,0.0,1.0,,1.0,,0,1
turtle_soup,2023-11-17,08:30-12:00,1,1,1,0,0.626193,0.626193,0.0,0.700028,70.0,0.626193,-0.229129,-0.300519,-0.300519,0.07139,0.0,0.0,0.0,0.0,1.0,,,,0,1
turtle_soup,2023-11-30,08:30-12:00,1,1,1,0,5.684546,5.684546,1.0,1.158833,70.0,1.158833,1.079417,0.90077,0.90077,0.178647,1.0,1.0,0.0,0.0,1.0,,11.0,,0,1
turtle_soup,2024-02-02,08:30-12:00,1,1,1,0,1.482015,1.482015,1.0,0.988123,70.0,0.988123,0.994061,0.847711,0.847711,0.14635,1.0,1.0,0.0,0.0,1.0,,1.0,,0,1
turtle_soup,2024-02-23,08:30-12:00,1,1,1,0,0.197007,0.197007,0.0,0.948297,70.0,-1.0,-1.0,-1.140955,-1.140955,0.140955,0.0,0.0,0.0,1.0,1.0,2.0,,,0,1
turtle_soup,2024-03-12,08:30-12:00,1,1,1,0,1.892161,1.892161,1.0,0.191467,70.0,0.191467,0.191467,0.148106,0.148106,0.043361,1.0,0.0,0.0,0.0,1.0,,,,0,1
turtle_soup,2024-05-05,08:30-12:00,1,1,1,0,4.011702,4.011702,0.0,3.60369,90.0,-1.0,0.5,0.16361,0.16361,0.33639,0.0,1.0,0.0,1.0,1.0,2.0,1.0,,0,0
turtle_soup,2024-05-08,08:30-12:00,1,1,1,0,0.551946,0.551946,0.0,2.838739,80.0,-1.0,-1.0,-1.090045,-1.090045,0.090045,0.0,0.0,0.0,1.0,1.0,7.0,,,0,1
turtle_soup,2024-05-30,08:30-12:00,1,1,1,0,2.262114,2.262114,1.0,0.222857,70.0,0.222857,0.222857,0.082956,0.082956,0.139901,1.0,0.0,0.0,0.0,1.0,,,,0,1
turtle_soup,2024-06-21,08:30-12:00,1,1,1,0,3.767721,3.767721,0.0,6.419532,90.0,-1.0,0.5,0.241191,0.241191,0.258809,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,0
turtle_soup,2024-07-09,08:30-12:00,1,1,1,0,0.156893,0.156893,0.0,0.464222,70.0,-1.0,-1.0,-1.050447,-1.050447,0.050447,0.0,0.0,0.0,1.0,1.0,4.0,,,0,1
turtle_soup,2024-08-03,08:30-12:00,1,1,1,0,0.365203,0.365203,0.0,1.899686,70.0,-1.0,-1.0,-1.112999,-1.112999,0.112999,0.0,0.0,0.0,1.0,1.0,2.0,,,0,1
turtle_soup,2024-08-19,08:30-12:00,1,1,1,0,0.17454,0.17454,0.0,0.802283,70.0,-1.0,-1.0,-1.074553,-1.074553,0.074553,0.0,0.0,0.0,1.0,1.0,4.0,,,0,1
turtle_soup,2024-09-15,08:30-12:00,1,1,1,0,10.471121,10.471121,1.0,1.383643,70.0,1.383643,1.191822,0.89871,0.89871,0.293112,1.0,1.0,0.0,0.0,1.0,,1.0,,0,1
turtle_soup,2024-10-02,08:30-12:00,1,1,1,0,3.300117,3.300117,1.0,0.756122,70.0,0.756122,0.756122,0.652048,0.652048,0.104074,1.0,0.0,0.0,0.0,1.0,,,,0,1
